Numero de reglas,Reglas aplicadas,Max Depth,Min Samples Split,Accuracy,Precision,Recall,F1 Score,Media,Tiempo de ejecucion
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_penalizacion_clase_desbalanceada",15,5,0.9190439475713185,0.6978922716627635,0.7933444259567388,0.96895,0.8448076612977052,0.24794769287109375
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_penalizacion_clase_desbalanceada",15,10,0.9277389277389277,0.6990632318501171,0.7973288814691152,0.96965,0.84844526026454,0.2160325050354004
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.10723876953125
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.12901568412780762
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.12101531028747559
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",10,2,0.9831365935919055,0.6826697892271663,0.8058051140290255,0.9719,0.8608778742120244,0.17539668083190918
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",10,5,0.9823529411764705,0.6844262295081968,0.8067632850241546,0.972,0.8613856139272055,0.1600949764251709
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",10,10,0.9823232323232324,0.6832552693208431,0.805939226519337,0.9719,0.8608544320408531,0.2608954906463623
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",15,2,0.9083333333333333,0.7019906323185011,0.7919418758256275,0.9685,0.8426914603693655,0.22953534126281738
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",15,5,0.913109756097561,0.7014051522248244,0.7933774834437086,0.9688,0.8441730979415234,0.256455659866333
3,"regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada, regla_escalado_minmax",15,10,0.9167303284950343,0.702576112412178,0.7954922108054359,0.96915,0.8459871629281621,0.2509746551513672
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.1230156421661377
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.1284933090209961
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.14000892639160156
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",10,2,0.9799163179916318,0.6855971896955504,0.8067516362383741,0.97195,0.8610537859813892,0.21456694602966309
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",10,5,0.9782790309106099,0.6855971896955504,0.806196213425129,0.97185,0.8604806085078223,0.15410113334655762
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",10,10,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.23099851608276367
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",15,2,0.9190439475713185,0.6978922716627635,0.7933444259567388,0.96895,0.8448076612977052,0.22936177253723145
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",15,5,0.9239130434782609,0.6967213114754098,0.794392523364486,0.9692,0.8460567195795392,0.2843480110168457
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_imputacion_avanzada",15,10,0.9350039154267815,0.6990632318501171,0.8,0.97015,0.8510542868192247,0.22301626205444336
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.12313032150268555
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.13399648666381836
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.12259936332702637
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",10,2,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.17523717880249023
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",10,5,0.9798994974874372,0.6850117096018735,0.8063404548587181,0.9719,0.8607879154870071,0.2685999870300293
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",10,10,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.16200661659240723
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",15,2,0.9182098765432098,0.6967213114754098,0.7922769640479361,0.9688,0.8440020380166389,0.38350677490234375
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",15,5,0.9268482490272374,0.6973067915690867,0.7958569996658871,0.96945,0.8473655100655528,0.23195528984069824
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_normalizacion_datos",15,10,0.935054773082942,0.699648711943794,0.8004018754186202,0.9702,0.8513263401113391,0.33092355728149414
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",5,2,0.29392265193370165,0.9344262295081968,0.44718408517792096,0.8027,0.6195582416549548,0.2557661533355713
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",5,5,0.29392265193370165,0.9344262295081968,0.44718408517792096,0.8027,0.6195582416549548,0.24847888946533203
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",5,10,0.29392265193370165,0.9344262295081968,0.44718408517792096,0.8027,0.6195582416549548,0.23390626907348633
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",10,2,0.2584215591915303,0.9432084309133489,0.4056912616469403,0.764,0.5928303129379549,0.3750004768371582
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",10,5,0.2584215591915303,0.9432084309133489,0.4056912616469403,0.764,0.5928303129379549,0.4967527389526367
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",10,10,0.2584215591915303,0.9432084309133489,0.4056912616469403,0.764,0.5928303129379549,0.40032386779785156
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",15,2,0.24412789816638886,0.9432084309133489,0.38786565547128926,0.74575,0.5802379961377568,0.7552778720855713
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",15,5,0.244164898454077,0.9432084309133489,0.38791235251625333,0.7458,0.5802714204709198,0.6576476097106934
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_balanceo_clases",15,10,0.24442421483841603,0.9432084309133489,0.3882395469333655,0.74615,0.5805055481712826,0.4318244457244873
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.17870545387268066
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.12653446197509766
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.16105151176452637
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",10,2,0.9798994974874372,0.6850117096018735,0.8063404548587181,0.9719,0.8607879154870071,0.2059488296508789
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",10,5,0.9799163179916318,0.6855971896955504,0.8067516362383741,0.97195,0.8610537859813892,0.2512357234954834
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",10,10,0.9766472060050042,0.6855971896955504,0.8056415548675611,0.97175,0.8599089876420289,0.21095919609069824
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",15,2,0.9233152594887684,0.6978922716627635,0.7949316438812938,0.96925,0.8463472937582064,0.22601771354675293
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",15,5,0.9296875,0.6967213114754098,0.7965194109772423,0.9696,0.8481320556131631,0.19716215133666992
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_penalizacion_clase_desbalanceada",15,10,0.9328125,0.6990632318501171,0.7991967871485943,0.97,0.8502681297496779,0.21390295028686523
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.11710929870605469
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.14104080200195312
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.17461848258972168
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",10,2,0.9823232323232324,0.6832552693208431,0.805939226519337,0.9719,0.8608544320408531,0.20101380348205566
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",10,5,0.9831365935919055,0.6826697892271663,0.8058051140290255,0.9719,0.8608778742120244,0.2541975975036621
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",10,10,0.9823232323232324,0.6832552693208431,0.805939226519337,0.9719,0.8608544320408531,0.1896529197692871
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",15,2,0.9095057034220533,0.7002341920374707,0.7912669533575918,0.96845,0.8423642122042789,0.19436001777648926
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",15,5,0.9145038167938931,0.7014051522248244,0.7939032471835653,0.9689,0.8446780540505707,0.2709472179412842
3,"regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos, regla_escalado_minmax",15,10,0.9167303284950343,0.702576112412178,0.7954922108054359,0.96915,0.8459871629281621,0.2829105854034424
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",5,2,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.25464630126953125
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",5,5,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.274916410446167
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",5,10,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.26255011558532715
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",10,2,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.376802921295166
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",10,5,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.37560415267944336
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",10,10,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.363208532333374
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",15,2,0.5420414548298788,0.8114754098360656,0.6499413833528722,0.92535,0.7322020620047041,0.5044634342193604
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",15,5,0.5434952978056427,0.8120608899297423,0.6511737089201878,0.9257,0.7331074741638932,0.6791055202484131
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_imputacion_avanzada",15,10,0.5445622300745976,0.8120608899297423,0.6519388954171563,0.92595,0.7336280038553742,0.40293049812316895
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",5,2,0.14515714652736147,0.9923887587822015,0.25326858423608517,0.50025,0.472766122386412,0.4069099426269531
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",5,5,0.14515714652736147,0.9923887587822015,0.25326858423608517,0.50025,0.472766122386412,0.23889899253845215
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",5,10,0.14515714652736147,0.9923887587822015,0.25326858423608517,0.50025,0.472766122386412,0.23607921600341797
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",10,2,0.1453393820080459,0.9941451990632318,0.2536031663057277,0.50025,0.47333443684425136,0.3657824993133545
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",10,5,0.145351823317925,0.9941451990632318,0.25362210604929053,0.5003,0.47335478210761184,0.34066224098205566
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",10,10,0.145351823317925,0.9941451990632318,0.25362210604929053,0.5003,0.47335478210761184,0.42202138900756836
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",15,2,0.14076827757125154,0.9976580796252927,0.2467241004850503,0.47975,0.4662251144203986,0.4321737289428711
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",15,5,0.14075664959524203,0.9976580796252927,0.24670624004632982,0.4797,0.4662052423167161,0.5013549327850342
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_normalizacion_datos",15,10,0.14079153928777988,0.9976580796252927,0.24675982912171457,0.47985,0.46626486200869677,0.43128442764282227
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",5,2,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.27900171279907227
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",5,5,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.33523130416870117
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",5,10,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.2620658874511719
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",10,2,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.48030972480773926
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",10,5,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.3794121742248535
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",10,10,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.3684566020965576
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",15,2,0.5420743639921722,0.8108899297423887,0.6497771522402064,0.92535,0.7320228614936918,0.46492910385131836
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",15,5,0.5426781519185592,0.8114754098360656,0.650398873768184,0.9255,0.7325131088807022,0.5876924991607666
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_balanceo_clases",15,10,0.5443485086342229,0.8120608899297423,0.6517857142857143,0.9259,0.7335237782124199,0.47699975967407227
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",5,2,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.29459571838378906
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",5,5,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.24488091468811035
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",5,10,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.27001500129699707
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",10,2,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.3685264587402344
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",10,5,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.5163705348968506
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",10,10,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.41771674156188965
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",15,2,0.5423993747557639,0.8126463700234192,0.6505741738926646,0.92545,0.732767479667962,0.49639153480529785
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",15,5,0.5437083496667974,0.8120608899297423,0.6513266024888471,0.92575,0.7332114605213467,0.44498634338378906
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_penalizacion_clase_desbalanceada",15,10,0.5447761194029851,0.8120608899297423,0.6520921485660555,0.926,0.7337322894746958,0.4690213203430176
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",5,2,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.2240912914276123
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",5,5,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.284010648727417
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",5,10,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.26550722122192383
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",10,2,0.4615141955835962,0.8565573770491803,0.5998359983599836,0.9024,0.7050768927481901,0.4633443355560303
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",10,5,0.4615141955835962,0.8565573770491803,0.5998359983599836,0.9024,0.7050768927481901,0.3599412441253662
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",10,10,0.4615141955835962,0.8565573770491803,0.5998359983599836,0.9024,0.7050768927481901,0.38291335105895996
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",15,2,0.5513794482207117,0.8073770491803278,0.6552625326680922,0.92745,0.7353672575172829,0.44565534591674805
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",15,5,0.5541733547351525,0.8085480093676815,0.6576190476190477,0.9281,0.7371101029304704,0.4882240295410156
3,"regla_penalizacion_clase_desbalanceada, regla_balanceo_clases, regla_escalado_minmax",15,10,0.5548854041013269,0.8079625292740047,0.6579261025029798,0.92825,0.7372560089695779,0.5447399616241455
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.19101309776306152
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.1234285831451416
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.1851820945739746
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",10,2,0.9799163179916318,0.6855971896955504,0.8067516362383741,0.97195,0.8610537859813892,0.21400213241577148
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",10,5,0.9799163179916318,0.6855971896955504,0.8067516362383741,0.97195,0.8610537859813892,0.22210383415222168
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",10,10,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.17720270156860352
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",15,2,0.9184615384615384,0.6990632318501171,0.7938829787234043,0.969,0.8451019372587649,0.28891468048095703
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",15,5,0.9196911196911197,0.6973067915690867,0.7932067932067932,0.96895,0.8447886761167499,0.23529338836669922
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_imputacion_avanzada",15,10,0.9241486068111455,0.6990632318501171,0.796,0.9694,0.8471529596653158,0.23599886894226074
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.11501812934875488
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.11065268516540527
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.13299250602722168
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",10,2,0.9782790309106099,0.6855971896955504,0.806196213425129,0.97185,0.8604806085078223,0.1770009994506836
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",10,5,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.16101527214050293
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",10,10,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.22798514366149902
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",15,2,0.920585967617579,0.6990632318501171,0.794675540765391,0.96915,0.8458686850582717,0.3711056709289551
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",15,5,0.9261275272161742,0.6973067915690867,0.7955911823647295,0.9694,0.8471063752874977,0.21886897087097168
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_normalizacion_datos",15,10,0.9283489096573209,0.6978922716627635,0.7967914438502673,0.9696,0.848158156292588,0.2760148048400879
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",5,2,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.2319939136505127
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",5,5,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.29199981689453125
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",5,10,0.370918487197557,0.9244730679156908,0.5294216261525566,0.85965,0.671115795316451,0.2910029888153076
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",10,2,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.4124915599822998
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",10,5,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.3616611957550049
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",10,10,0.45213911972914744,0.8600702576112412,0.5926971958846077,0.89905,0.7009891433062491,0.42986035346984863
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",15,2,0.5416178194607268,0.8114754098360656,0.6496367471291306,0.92525,0.7319949941064808,0.514005184173584
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",15,5,0.5424657534246575,0.8114754098360656,0.6502463054187192,0.92545,0.7324093671698606,0.5900018215179443
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_balanceo_clases",15,10,0.5443485086342229,0.8120608899297423,0.6517857142857143,0.9259,0.7335237782124199,0.5545661449432373
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",5,2,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.15896391868591309
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",5,5,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.11026215553283691
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",5,10,1.0,0.6738875878220141,0.8051766351871283,0.97215,0.8628035557522856,0.19234442710876465
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",10,2,0.9798994974874372,0.6850117096018735,0.8063404548587181,0.9719,0.8607879154870071,0.3083035945892334
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",10,5,0.9782790309106099,0.6855971896955504,0.806196213425129,0.97185,0.8604806085078223,0.17346572875976562
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",10,10,0.9782971619365609,0.6861826697892272,0.8066070199587061,0.9719,0.8607467129211235,0.19854187965393066
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",15,2,0.9141104294478528,0.6978922716627635,0.7915006640106241,0.9686,0.8430258412803101,0.24325299263000488
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",15,5,0.9217660728117738,0.6967213114754098,0.7935978659553184,0.96905,0.8452838125606255,0.19327712059020996
3,"regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada, regla_penalizacion_clase_desbalanceada",15,10,0.9278510473235065,0.7002341920374707,0.7981314647981315,0.96975,0.8489916760397772,0.24405145645141602
